birdnet_id,scientific_name,canonical_scientific_name,common_name,common_name_alt,taxon_group,inat_id,ebird_code,gbif_id,ncbi_id,avibase_id,birdlife_id,ml_taxon_code,xc_name,observationorg_id,observations_count,description_source,image_url,image_author,image_license,image_source,common_name_en,common_name_de,common_name_es,common_name_fr,common_name_pt,common_name_nl,common_name_pl,common_name_ru,common_name_ja,common_name_cs,common_name_tr,common_name_sv,common_name_da,common_name_fi,common_name_it,common_name_ko,common_name_zh-CN,common_name_no,common_name_uk,common_name_sr,common_name_ca,common_name_bg,common_name_sk,common_name_es_ES,common_name_es_MX,common_name_es_EC,common_name_pt_PT,common_name_hr,common_name_lt,common_name_fa,common_name_cy,common_name_et,wikipedia_url_en,wikipedia_url_de,wikipedia_url_fr,wikipedia_url_es,wikipedia_url_cs,wikipedia_url_pt,wikipedia_url_it,wikipedia_url_nl,wikipedia_url_pl,wikipedia_url_ru
BN02757,Chalcopsitta fuscata,Chalcopsitta fuscata,Dusky Lory,,Aves,1584103,duslor1,2479306,176072,62A79530F0846617,22684528,duslor1,Pseudeos fuscata,71338,31,wikipedia,https://birdnet.cornell.edu/taxonomy/api/image/Chalcopsitta%20fuscata?size=medium,SandyCole,cc-by-sa,iNaturalist,Dusky Lory,Weißbürzellori,Lori Sombrío,Lori sombre,dusky lory,Witruglori,lora moręgowana,Тёмный лори,コシジロインコ,lori tmavý,Karaca Lori,mörk lori,Brun Lori,monivyöluri,,,烟色吸蜜鹦鹉,beltelori,Лорі моренговий,Beloleđi lori,lori fosc,Тъмно лори,lori tmavý,Lori sombrío,Lori Sombrío,Lori Sombrío,Dusky lory,mrki lori,Rudnugaris loris,,,kee-nestepapagoi,https://en.wikipedia.org/wiki/Dusky%20lory,https://de.wikipedia.org/wiki/Wei%C3%9Fb%C3%BCrzellori,https://fr.wikipedia.org/wiki/Lori%20sombre,https://es.wikipedia.org/wiki/Pseudeos%20fuscata,,https://pt.wikipedia.org/wiki/Pseudeos%20fuscata,https://it.wikipedia.org/wiki/Pseudeos%20fuscata,https://nl.wikipedia.org/wiki/Witruglori,,https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D0%BB%D0%BE%D1%81%D0%BF%D0%B8%D0%BD%D0%BD%D1%8B%D0%B9%20%D0%BB%D0%BE%D1%80%D0%B8
BN02760,Chalcostigma herrani,Chalcostigma herrani,Rainbow-bearded Thornbill,,Aves,5900,rabtho1,2476805,66417,C14098B2417157AB,22688036,rabtho1,Chalcostigma herrani,72034,261,wikipedia,https://birdnet.cornell.edu/taxonomy/api/image/Chalcostigma%20herrani?size=medium,Nelson Apolo,cc-by-nc,iNaturalist,Rainbow-bearded Thornbill,Weißspitzen-Glanzschwänzchen,Colibrí de Herrán,Métallure arc-en-ciel,rainbow-bearded thornbill,Regenboogdoornsnavel,brodaczek tęczowy,Бородатый радужник,ニジイロコバシハチドリ,kolibřík Herranův,Gökkuşağı Renkli İğnegaga,regnbågsnålnäbb,Regnbuestrubet Tornnæb,tulipujokolibri,,,彩须尖嘴蜂鸟,regnbuenålkolibri,Колібрі-тонкодзьоб білохвостий,Šarenobradi trnokljuni kolibri,colibrí de cua metàl·lica irisat,Еквадорско шипоклюно колибри,vrchárik pestrobradý,Colibrí de Herrán,Colibrí de Herrán,Picoespina Arcoíris,Rainbow-bearded thornbill,riđočeli kolibrić,Vaivorykštinis dygliasnapis kolibris,نوکخاری تیراژهریش,Sïedn dreinbig enfys,vikerhabe-mägikoolibri,https://en.wikipedia.org/wiki/Rainbow-bearded%20thornbill,https://de.wikipedia.org/wiki/Wei%C3%9Fspitzen-Glanzschw%C3%A4nzchen,https://fr.wikipedia.org/wiki/M%C3%A9tallure%20arc-en-ciel,https://es.wikipedia.org/wiki/Chalcostigma%20herrani,,https://pt.wikipedia.org/wiki/Chalcostigma%20herrani,,https://nl.wikipedia.org/wiki/Regenboogdoornsnavel,https://pl.wikipedia.org/wiki/Brodaczek%20t%C4%99czowy,
BN02761,Chalcostigma heteropogon,Chalcostigma heteropogon,Bronze-tailed Thornbill,,Aves,5898,brttho1,2476811,2744910,38D52634B2B2C586,22688033,brttho1,Chalcostigma heteropogon,72033,127,wikipedia,https://birdnet.cornell.edu/taxonomy/api/image/Chalcostigma%20heteropogon?size=medium,Alejandro Bayer Tamayo,cc-by-sa,iNaturalist,Bronze-tailed Thornbill,Bronzeglanzschwänzchen,Colibrí Picoespina,Métallure à queue bronzée,bronze-tailed thornbill,Bronsstaartdoornsnavel,brodaczek miedziany,Бронзовохвостый радужник,アゴヒゲコバシハチドリ,kolibřík hnědobrvý,Bronz Kuyruklu İğnegaga,bronsstjärtad nålnäbb,Bronzehalet Tornnæb,viherpujokolibri,,,铜尾尖嘴蜂鸟,bronsenålkolibri,Колібрі-тонкодзьоб бронзовий,Bronzorepi trnokljuni kolibri,colibrí de cua metàl·lica bronzat,Колумбийско шипоклюно колибри,vrchárik bronzovochvostý,Colibrí picoespina,Colibrí Picoespina,Pico Espina Bronceado,Bronze-tailed thornbill,bakrenastorepi kolibrić,Bronzinis dygliasnapis kolibris,نوکخاری دمبرنزه,Sïedn dreinbig tingoch,pronks-mägikoolibri,https://en.wikipedia.org/wiki/Bronze-tailed%20thornbill,https://de.wikipedia.org/wiki/Bronzeglanzschw%C3%A4nzchen,https://fr.wikipedia.org/wiki/M%C3%A9tallure%20%C3%A0%20queue%20bronz%C3%A9e,https://es.wikipedia.org/wiki/Chalcostigma%20heteropogon,,,,https://nl.wikipedia.org/wiki/Bronsstaartdoornsnavel,https://pl.wikipedia.org/wiki/Brodaczek%20miedziany,
BN02763,Chalcostigma ruficeps,Chalcostigma ruficeps,Rufous-capped Thornbill,,Aves,5899,ructho1,2476804,66418,8A7C972FD6867F36,22688024,ructho1,Chalcostigma ruficeps,,56,wikipedia,https://birdnet.cornell.edu/taxonomy/api/image/Chalcostigma%20ruficeps?size=medium,Nicole LaRoche,cc-by-nc,iNaturalist,Rufous-capped Thornbill,Kastanienkappen-Glanzschwänzchen,Colibrí Capirrufo,Métallure à tête rousse,rufous-capped thornbill,Roodkruindoornsnavel,brodaczek rdzawołbisty,Красношапочный радужник,ズアカコバシハチドリ,kolibřík rezavokorunkatý,Kızıl Taçlı İğnegaga,rostkronad nålnäbb,Rustkronet Tornnæb,rusolakkikolibri,,,棕顶尖嘴蜂鸟,brunkronenålkolibri,Колібрі-тонкодзьоб червонолобий,Riđoglavi trnokljuni kolibri,colibrí de cua metàl·lica cap-roig,Ръждивоглаво шипоклюно колибри,vrchárik hrdzavohlavý,Colibrí capirrufo,Colibrí Capirrufo,Picoespina Gorrirrufo,Rufous-capped thornbill,kestenjastokapi kolibrić,Rusvakepuris dygliasnapis kolibris,نوکخاری کلاهحنایی,Sïedn dreinbig pengoch,ruugekõht-mägikoolibri,https://en.wikipedia.org/wiki/Rufous-capped%20thornbill,https://de.wikipedia.org/wiki/Kastanienkappen-Glanzschw%C3%A4nzchen,https://fr.wikipedia.org/wiki/M%C3%A9tallure%20%C3%A0%20t%C3%AAte%20rousse,https://es.wikipedia.org/wiki/Chalcostigma%20ruficeps,,,,https://nl.wikipedia.org/wiki/Roodkruindoornsnavel,https://pl.wikipedia.org/wiki/Brodaczek%20rdzawo%C5%82bisty,
BN02764,Chalcostigma stanleyi,Chalcostigma stanleyi,Blue-mantled Thornbill,,Aves,5903,blmtho1,2476800,689208,A9F8C65816E9B135,22688030,blmtho1,Chalcostigma stanleyi,72032,165,wikipedia,https://birdnet.cornell.edu/taxonomy/api/image/Chalcostigma%20stanleyi?size=medium,Esteban Poveda,cc-by,iNaturalist,Blue-mantled Thornbill,Schwarzkopf-Glanzschwänzchen,Colibrí de Stanley,Métallure de Stanley,blue-mantled thornbill,Blauwmanteldoornsnavel,brodaczek niebieskawy,Черноголовый радужник,セアオコバシハチドリ,kolibřík modropláštíkový,Mavi Sırtlı İğnegaga,blåryggig nålnäbb,Blårygget Tornnæb,kiiltopujokolibri,,,蓝背尖嘴蜂鸟,koboltnålkolibri,Колібрі-тонкодзьоб синьохвостий,Plavoleđi trnokljuni kolibri,colibrí de cua metàl·lica de Stanley,Кафяво шипоклюно колибри,vrchárik tmavý,Colibrí de Stanley,Colibrí de Stanley,Picoespina Dorsiazul,Blue-mantled thornbill,plavoleđi kolibrić,Stanlio dygliasnapis kolibris,نوک خاری آبیپوش,Sïedn dreinbig cefnlas,siniselg-mägikoolibri,https://en.wikipedia.org/wiki/Blue-mantled%20thornbill,https://de.wikipedia.org/wiki/Schwarzkopf-Glanzschw%C3%A4nzchen,https://fr.wikipedia.org/wiki/M%C3%A9tallure%20de%20Stanley,https://es.wikipedia.org/wiki/Chalcostigma%20stanleyi,,https://pt.wikipedia.org/wiki/Chalcostigma%20stanleyi,,https://nl.wikipedia.org/wiki/Blauwmanteldoornsnavel,https://pl.wikipedia.org/wiki/Brodaczek%20niebieskawy,
BN02765,Chalcothraupis ruficervix,Chalcothraupis ruficervix,Golden-naped Tanager,,Aves,979970,gontan1,10985391,,,,gontan1,Chalcothraupis ruficervix,78845,1254,wikipedia,https://birdnet.cornell.edu/taxonomy/api/image/Chalcothraupis%20ruficervix?size=medium,Jerry Oldenettel,cc-by-nc-sa,iNaturalist,Golden-naped Tanager,Rotnackentangare,Tangara Nuquirrufa,Calliste à nuque d'or,golden-naped tanager,Goudnektangare,tangarka błękitna,Тиаровая танагра,キンエリフウキンチョウ,tangara zlatohlavá,Altın Enseli Tangara,gyllennackad tangara,Gyldennakket Tangar,turkoosisäihkytangara,,,金颈唐加拉雀,kippatanagar,Танагра блакитна,Zlatoglava tangara,tàngara de clatell daurat,Черночела танагра,tangara zlatotylová,Tangara nuquirrufa,Tangara Nuquirrufa,Tangara Nuquidorada,Golden-naped tanager,zlatnotjemena tangara,,,,,https://en.wikipedia.org/wiki/Golden-naped%20tanager,,https://fr.wikipedia.org/wiki/Calliste%20%C3%A0%20nuque%20d'or,https://es.wikipedia.org/wiki/Chalcothraupis%20ruficervix,,,,https://nl.wikipedia.org/wiki/Goudnektangare,,
BN02773,Chalybura buffonii,Chalybura buffonii,White-vented Plumeleteer,,Aves,5810,whvplu1,2476774,472792,643E1B0CDEBEF1A5,22687652,whvplu1,Chalybura buffonii,71934,1421,wikipedia,https://birdnet.cornell.edu/taxonomy/api/image/Chalybura%20buffonii?size=medium,Don Marsille,cc-by-nc,iNaturalist,White-vented Plumeleteer,Blauschwanz-Buffonkolibri,Colibrí de Buffon,Colibri de Buffon,white-vented plumeleteer,Buffonpluimkolibrie,kwiaciarek niebieskosterny,Белогузый колибри,ワタハラハチドリ,kolibřík bělořitý,Ak Etekli Tüylü Kolibri,silkeskolibri,Silkekolibri,teräspyrstökolibri,,,白腹棕尾蜂鸟,svartfotdungump,Колібрі-білогуз синьохвостий,Bufonov kolibri,colibrí de Buffon,Голямо зелено колибри,kolibrík tmavochvostý,Colibrí de Buffon,Colibrí de Buffon,Calzonario de Buffon,White-vented plumeleteer,plavoprsa smaragdnica,Baltapilvė chalibura,پرگزیده زیردمسفید,Plufynnwr rhefrwyn,salu-kapralkoolibri,https://en.wikipedia.org/wiki/White-vented%20plumeleteer,https://de.wikipedia.org/wiki/Blauschwanz-Buffonkolibri,https://fr.wikipedia.org/wiki/Colibri%20de%20Buffon,https://es.wikipedia.org/wiki/Chalybura%20buffonii,,https://pt.wikipedia.org/wiki/Beija-flor-de-crisso-branco,,https://nl.wikipedia.org/wiki/Buffons%20pluimkolibrie,,
BN02774,Chalybura urochrysia,Chalybura urochrysia,Bronze-tailed Plumeleteer,,Aves,5815,brtplu1,2476769,472793,5CF504A68A001FB6,22687655,brtplu1,Chalybura urochrysia,71935,671,wikipedia,https://birdnet.cornell.edu/taxonomy/api/image/Chalybura%20urochrysia?size=medium,Michael Woodruff,cc-by-sa,iNaturalist,Bronze-tailed Plumeleteer,Bronzeschwanz-Buffonkolibri,Colibrí Patirrojo,Colibri à queue bronzée,bronze-tailed plumeleteer,Bronsstaartpluimkolibrie,kwiaciarek rudosterny,Бронзовохвостый колибри,ドウイロハチドリ,kolibřík křivozobý,Bronz Kuyruklu Tüylü Kolibri,bronsstjärtad kolibri,Bronzehalet Silkekolibri,pronssipyrstökolibri,Piumarolo codabronzo,,斑胸棕尾蜂鸟,rødfotdungump,Колібрі-білогуз бронзовохвостий,Crvenonogi kolibri,colibrí cama-roig,Червенокрако колибри,kolibrík červenonohý,Colibrí patirrojo,Colibrí Patirrojo,,Bronze-tailed plumeleteer,smeđokrila smaragdnica,Rudauodegė chalibura,پرگزیده دمبرنزه,Plufynnwr cynffongoch,punajalg-kapralkoolibri,https://en.wikipedia.org/wiki/Bronze-tailed%20plumeleteer,https://de.wikipedia.org/wiki/Bronzeschwanz-Buffonkolibri,https://fr.wikipedia.org/wiki/Colibri%20%C3%A0%20queue%20bronz%C3%A9e,https://es.wikipedia.org/wiki/Chalybura%20urochrysia,,https://pt.wikipedia.org/wiki/Beija-flor-de-cauda-bronzeada,,https://nl.wikipedia.org/wiki/Bronsstaartpluimkolibrie,,
BN02775,Chamaea fasciata,Chamaea fasciata,Wrentit,,Aves,15256,wrenti,2493558,190680,989B57D85694128D,22716861,wrenti,Chamaea fasciata,77603,7287,wikipedia,https://birdnet.cornell.edu/taxonomy/api/image/Chamaea%20fasciata?size=medium,Scott O'Donnell,cc-by-nc,iNaturalist,Wrentit,Chaparralgrasmücke,Camea,Cama brune,wrentit,Winterkoningmees,puzik,Чапаральница,ミソサザイモドキ,cistovníček pobřežní,Kamea Ötleğeni,messmyg,Gærdesmuttemejse,viiripyrstö,cincia scricciolo del Nordamerica,,鹪雀莺,chaparralfugl,Хамея,Američka grmuša,camea,Американска тимелия,kamea pásikavá,Camea,Camea,Camea,,američka grmuša,Karietaitinė zylė,چرخریسک الیکایی,Dryw-ditw,,https://en.wikipedia.org/wiki/Wrentit,,https://fr.wikipedia.org/wiki/Cama%20brune,https://es.wikipedia.org/wiki/Chamaea%20fasciata,,,https://it.wikipedia.org/wiki/Chamaea%20fasciata,https://nl.wikipedia.org/wiki/Winterkoningmees,https://pl.wikipedia.org/wiki/Puzik,https://ru.wikipedia.org/wiki/%D0%90%D0%BC%D0%B5%D1%80%D0%B8%D0%BA%D0%B0%D0%BD%D1%81%D0%BA%D0%B0%D1%8F%20%D1%82%D0%B8%D0%BC%D0%B5%D0%BB%D0%B8%D1%8F
BN02780,Chamaepetes goudotii,Chamaepetes goudotii,Sickle-winged Guan,,Aves,2076,siwgua1,2482183,125060,B019CEB915F5ECD7,22678446,siwgua1,Chamaepetes goudotii,70216,1071,wikipedia,https://birdnet.cornell.edu/taxonomy/api/image/Chamaepetes%20goudotii?size=medium,Dave Wendelken,cc-by-nc,iNaturalist,Sickle-winged Guan,Sichelguan,Pava Falcialar,Pénélope de Goudot,sickle-winged guan,Sikkelvleugelgoean,grdacz płomienny,Серпокрылый гуан,カマバネシャクケイ,guan modrolící,Kızıl Orak Kanatlı Guan,blåmaskad guan,Seglvinget Penelopehøne,sirppisiipisaku,,,褐镰翅冠雉,blåmaskehokko,Пенелопа вогнистогруда,Srpokrili guan,guan carablau,Сърпокрил гуан,morkovec maskový,Pava falcialar,Pava Falcialar,Pava Ala de Hoz,Sickle-winged guan,modrolici guan,Pjūklasparnis guanas,شبخروش بالداسی,Gwân crymanadain,punakõht-nõlvahoko,https://en.wikipedia.org/wiki/Sickle-winged%20guan,,https://fr.wikipedia.org/wiki/P%C3%A9n%C3%A9lope%20de%20Goudot,https://es.wikipedia.org/wiki/Chamaepetes%20goudotii,,https://pt.wikipedia.org/wiki/Chamaepetes%20goudotii,https://it.wikipedia.org/wiki/Chamaepetes%20goudotii,https://nl.wikipedia.org/wiki/Sikkelvleugelgoean,,
BN02781,Chamaepetes unicolor,Chamaepetes unicolor,Black Guan,,Aves,2077,blagua1,2482182,301607,8C688594EA605D43,22678443,blagua1,Chamaepetes unicolor,70215,1198,wikipedia,https://birdnet.cornell.edu/taxonomy/api/image/Chamaepetes%20unicolor?size=medium,Ad Konings,cc-by-nc,iNaturalist,Black Guan,Schwarzguan,Pava Negra,Pénélope unicolore,black guan,Zwarte goean,grdacz czarny,Чёрный гуан,クロシャクケイ,guan černý,Kara Orak Kanatlı Guan,svartguan,Sort Penelopehøne,mustasaku,Guan nero,,黑镰翅冠雉,svarthokko,Пенелопа чорна,Crni guan,guan negre,Малък черен гуан,morkovec čierny,Pava negra,Pava Negra,,Black guan,crni guan,Juodasis guanas,شبخروش سیاه,Gwân du,must-nõlvahoko,https://en.wikipedia.org/wiki/Black%20guan,,https://fr.wikipedia.org/wiki/P%C3%A9n%C3%A9lope%20unicolore,https://es.wikipedia.org/wiki/Chamaepetes%20unicolor,,https://pt.wikipedia.org/wiki/Chamaepetes%20unicolor,https://it.wikipedia.org/wiki/Chamaepetes%20unicolor,https://nl.wikipedia.org/wiki/Zwarte%20goean,https://pl.wikipedia.org/wiki/Grdacz%20czarny,
BN02783,Chamaetylas fuelleborni,Chamaetylas fuelleborni,White-chested Alethe,,Aves,793245,whcale1,9724622,1743360,4ACA4C5CE3E649EE,22709000,whcale1,Chamaetylas fuelleborni,76089,22,wikipedia,https://birdnet.cornell.edu/taxonomy/api/image/Chamaetylas%20fuelleborni?size=medium,Doug Macdonald,cc-by-nc,iNaturalist,White-chested Alethe,Weißbrust-Braunschwanz,Alete Pechiblanco,Cossyphe à poitrine blanche,white-chested alethe,Witborstalethe,mrówkołówka białopierśna,Белогрудый алет,ムナジロムジヒタキ,drozdík běloprsý,Beyaz Göğüslü Alete,vitbröstad snårskvätta,Hvidbrystet Alethe,isoaletti,,,白胸鸲鸫,hvitbrystalete,Червеняк білогрудий,Belogruda aleta,alete pitblanca,Белогърда мухоловка,drozdík bieloprsý,Alete pechiblanco,Alete Pechiblanco,Alete Pechiblanco,White-chested alethe,smeđoleđi batić,Baltakrūtė netikroji aleta,کهنخویش سینهسفید,Alethe bronwyn,valgepugu-sipelgaööbik,https://en.wikipedia.org/wiki/White-chested%20alethe,,,https://es.wikipedia.org/wiki/Chamaetylas%20fuelleborni,,https://pt.wikipedia.org/wiki/Chamaetylas%20fuelleborni,,https://nl.wikipedia.org/wiki/Witborstalethe,,
BN02784,Chamaetylas poliocephala,Chamaetylas poliocephala,Brown-chested Alethe,,Aves,793244,brcale1,9788566,2364092,8B7A6FE991210559,22708992,brcale1,Chamaetylas poliocephala,76087,88,wikipedia,https://birdnet.cornell.edu/taxonomy/api/image/Chamaetylas%20poliocephala?size=medium,Mike Plagens,cc-by-nc,iNaturalist,Brown-chested Alethe,Braunbrust-Braunschwanz,Alete Pechipardo,Cossyphe à poitrine brune,brown-chested alethe,Bruinborstalethe,mrówkołówka białobrewa,Белобровый алет,マミジロムジヒタキ,drozdík hnědoprsý,Krem Göğüslü Alete,brunbröstad snårskvätta,Brunbrystet Alethe,vaaleakulma-aletti,,,褐胸鸲鸫,brunbrystalete,Червеняк білобровий,Smeđogruda aleta,alete pitbruna,Африканска кафявогърда мухоловка,drozdík pláštikový,Alete pechipardo,Alete Pechipardo,Alete Pechipardo,Brown-chested alethe,obrvasti batić,Rudakrūtė netikroji aleta,کهنخویش سینهقهوهای,Alethe bronfrown,helekulm-sipelgaööbik,https://en.wikipedia.org/wiki/Brown-chested%20alethe,,https://fr.wikipedia.org/wiki/Cossyphe%20%C3%A0%20poitrine%20brune,https://es.wikipedia.org/wiki/Chamaetylas%20poliocephala,,https://pt.wikipedia.org/wiki/Chamaetylas%20poliocephala,,https://nl.wikipedia.org/wiki/Bruinborstalethe,,
BN02785,Chamaetylas poliophrys,Chamaetylas poliophrys,Red-throated Alethe,,Aves,793246,retale1,9727041,,F71CDDC89488E233,22708996,retale1,Chamaetylas poliophrys,76088,24,wikipedia,https://birdnet.cornell.edu/taxonomy/api/image/Chamaetylas%20poliophrys?size=medium,Nik Borrow,cc-by-nc,iNaturalist,Red-throated Alethe,Rotkehl-Braunschwanz,Alete Gorjirrojo,Cossyphe à gorge rousse,red-throated alethe,Roodkeelalethe,mrówkołówka rdzawogardła,Красногрудый алет,ノドアカムジヒタキ,drozdík cihlovohrdlý,Kırmızı Gerdanlı Alete,roststrupig snårskvätta,Rødstrubet Alethe,kongonaletti,,,红喉鸲鸫,rødstrupealete,Червеняк червоногорлий,Crvenogrla aleta,alete gorja-roja,Сивовежда мухоловка,drozdík červenohrdlý,Alete gorjirrojo,Alete Gorjirrojo,Alete Gorjirrojo,Red-throated alethe,riđogrli batić,Raudongurklė netikroji aleta,کهنخویش گلوسرخ,Alethe gyddfgoch,punakurk-sipelgaööbik,https://en.wikipedia.org/wiki/Red-throated%20alethe,,,https://es.wikipedia.org/wiki/Chamaetylas%20poliophrys,,https://pt.wikipedia.org/wiki/Chamaetylas%20poliophrys,,https://nl.wikipedia.org/wiki/Roodkeelalethe,,
BN02786,Chamaeza campanisona,Chamaeza campanisona,Short-tailed Antthrush,,Aves,9021,shtant1,2490570,255366,D4FBD3C4E11E6D59,22703212,shtant1,Chamaeza campanisona,74743,167,wikipedia,https://birdnet.cornell.edu/taxonomy/api/image/Chamaeza%20campanisona?size=medium,fabiomanfredini,cc-by-nc,iNaturalist,Short-tailed Antthrush,Streifenbrust-Ameisendrossel,Tovacá Colicorto,Tétéma flambé,tovaca-campainha,Kortstaartmierlijster,mrówkodrozd kusy,Короткохвостая муравейница,アリツグミ,mravenčíkovec zpěvný,Kısa Kuyruklu Karıncaardıcı,kortstjärtad myrtrast,Korthalet Myredrossel,nysämuura,,,短尾蚁鸫,hvittippmaurrikse,Товака бурогуза,Kratkorepi mravlji drozd,remenafulles campaner,Късоопашат мраволовков дрозд,mravčiarik krátkochvostý,Tovacá colicorto,Tovacá Colicorto,Chamaeza Colicorta,Tovaca-campainha,maslinastosmeđi mravar,Trumpauodegė strazdinė skruzdlesė,,Brych morgrug cynffonfyr,,https://en.wikipedia.org/wiki/Short-tailed%20antthrush,,https://fr.wikipedia.org/wiki/T%C3%A9t%C3%A9ma%20flamb%C3%A9,https://es.wikipedia.org/wiki/Chamaeza%20campanisona,,https://pt.wikipedia.org/wiki/Tovaca-campainha,https://it.wikipedia.org/wiki/Chamaeza%20campanisona,https://nl.wikipedia.org/wiki/Kortstaartmierlijster,,https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D1%80%D0%BE%D1%82%D0%BA%D0%BE%D1%85%D0%B2%D0%BE%D1%81%D1%82%D0%B0%D1%8F%20%D0%B4%D1%80%D0%BE%D0%B7%D0%B4%D0%BE%D0%B2%D0%B8%D0%B4%D0%BD%D0%B0%D1%8F%20%D0%BC%D1%83%D1%80%D0%B0%D0%B2%D0%B5%D0%B9%D0%BD%D0%B8%D1%86%D0%B0
BN02787,Chamaeza meruloides,Chamaeza meruloides,Cryptic Antthrush,Such's Antthrush,Aves,9020,sucant1,2490568,183183,CEF628266E68ACCE,22703221,sucant1,Chamaeza meruloides,74746,56,wikipedia,https://birdnet.cornell.edu/taxonomy/api/image/Chamaeza%20meruloides?size=medium,Rob Van Epps,cc-by-nc,iNaturalist,Cryptic Antthrush,Blasskehl-Ameisendrossel,Tovacá Críptico,Tétéma de Such,tovaca-cantadora,Cryptische mierlijster,mrówkodrozd skryty,Скрытная муравейница,カクレアリツグミ,mravenčíkovec drozdí,Such Karıncaardıcı,kryptisk myrtrast,Mellem Myredrossel,rinnenysämuura,,,萨氏蚁鸫,blekbrystmaurrikse,Товака-самітник,Istočnobrazilski mravlji drozd,remenafulles críptic,Атлантически мраволовков дрозд,mravčiarik Suchov,Tovacá críptico,Tovacá Críptico,Tovacá Críptico,Tovaca-cantadora,pjegavoboki mravar,Baltapilvė strazdinė skruzdlesė,,Brych morgrug Such,,https://en.wikipedia.org/wiki/Cryptic%20antthrush,,https://fr.wikipedia.org/wiki/T%C3%A9t%C3%A9ma%20de%20Such,https://es.wikipedia.org/wiki/Chamaeza%20meruloides,,https://pt.wikipedia.org/wiki/Tovaca-cantadora,https://it.wikipedia.org/wiki/Chamaeza%20meruloides,https://nl.wikipedia.org/wiki/Cryptische%20mierlijster,,https://ru.wikipedia.org/wiki/Chamaeza%20meruloides
BN02788,Chamaeza mollissima,Chamaeza mollissima,Barred Antthrush,,Aves,9022,barant2,2490566,2765305,B32FC59BC3F39835,22703228,barant2,Chamaeza mollissima,74748,16,wikipedia,https://birdnet.cornell.edu/taxonomy/api/image/Chamaeza%20mollissima?size=medium,Jorge L. Peña,cc-by-nc,iNaturalist,Barred Antthrush,Bindenbrust-Ameisendrossel,Tovacá Barrado,Tétéma barré,barred antthrush,Gebandeerde mierlijster,mrówkodrozd prążkowany,Полосатая муравейница,アンデスアリツグミ,mravenčíkovec vlnkovaný,Yazılı Karıncaardıcı,bandad myrtrast,Perlemyredrossel,raitanysämuura,,,横斑蚁鸫,nettingmaurrikse,Товака смугаста,Sitnoprugasti mravlji drozd,remenafulles barrat,Ястребогуш мраволовков дрозд,mravčiarik pásikavý,Tovacá barrado,Tovacá Barrado,Chamaeza Barreteada,Barred antthrush,andski mravar,Dryžoji strazdinė skruzdlesė,,Brych morgrug rhesog,,https://en.wikipedia.org/wiki/Barred%20antthrush,,https://fr.wikipedia.org/wiki/T%C3%A9t%C3%A9ma%20barr%C3%A9,https://es.wikipedia.org/wiki/Chamaeza%20mollissima,,https://pt.wikipedia.org/wiki/Chamaeza%20mollissima,https://it.wikipedia.org/wiki/Chamaeza%20mollissima,https://nl.wikipedia.org/wiki/Gebandeerde%20mierlijster,,
